,t_num,cusno,gender,age,age_category,region,product,price,quantity,amount,date,date_ym
403,10374,1637,0,49,40,1,10,51,2,102,2020-01-23,202001
404,32341,1516,1,44,40,1,10,64,10,640,2020-01-23,202001
405,37961,1461,1,48,40,1,10,32,4,128,2020-01-23,202001
406,10688,1858,1,28,20,1,10,92,3,276,2020-01-23,202001
407,20229,1875,1,52,50,1,20,401,10,4010,2020-01-23,202001
408,26276,1255,0,48,40,1,10,66,15,990,2020-01-23,202001
409,17982,1053,0,28,20,1,20,424,5,2120,2020-01-23,202001
410,23548,1491,0,44,40,1,20,265,7,1855,2020-01-23,202001
411,30892,1729,1,45,40,1,10,88,6,528,2020-01-23,202001
412,31885,1376,1,48,40,1,10,73,3,219,2020-01-23,202001
413,37016,1507,0,28,20,1,20,446,3,1338,2020-01-23,202001
414,41532,1884,0,47,40,1,10,23,19,437,2020-01-23,202001
415,34853,1487,0,40,40,1,20,226,5,1130,2020-01-23,202001
416,10521,1331,1,38,30,1,10,77,8,616,2020-01-23,202001
417,42441,1032,0,41,40,1,10,84,19,1596,2020-01-23,202001
418,18470,1089,0,42,40,1,20,360,1,360,2020-01-24,202001
419,13333,1690,0,42,40,1,10,58,10,580,2020-01-24,202001
420,11857,1502,0,35,30,1,20,492,1,492,2020-01-24,202001
421,32572,1366,1,47,40,1,10,73,2,146,2020-01-24,202001
422,34556,1565,1,47,40,1,10,78,14,1092,2020-01-24,202001
423,34918,1624,0,52,50,1,10,86,11,946,2020-01-24,202001
424,24195,1579,0,28,20,1,30,1047,3,3141,2020-01-24,202001
425,47963,1064,0,43,40,1,10,58,14,812,2020-01-24,202001
426,30492,1168,0,28,20,1,20,259,5,1295,2020-01-24,202001
427,38344,1693,0,31,30,1,10,91,9,819,2020-01-24,202001
428,45174,1413,0,35,30,1,30,1669,5,8345,2020-01-24,202001
429,24661,1628,1,48,40,1,10,58,11,638,2020-01-24,202001
430,31336,1035,1,54,50,1,10,85,13,1105,2020-01-24,202001
431,19801,1495,0,35,30,1,20,339,7,2373,2020-01-24,202001
432,48386,1127,0,31,30,1,20,397,4,1588,2020-01-24,202001
433,36720,1525,0,40,40,1,10,17,20,340,2020-01-24,202001
434,43381,1849,1,37,30,1,10,8,8,64,2020-01-24,202001
435,20975,1617,1,47,40,1,30,534,5,2670,2020-01-24,202001
436,41380,1144,0,44,40,1,10,61,16,976,2020-01-25,202001
437,35761,1602,1,31,30,1,10,35,18,630,2020-01-25,202001
438,48361,1712,0,51,50,1,10,70,7,490,2020-01-25,202001
439,47310,1912,0,40,40,1,30,1046,5,5230,2020-01-25,202001
440,17612,1007,1,28,20,1,10,57,6,342,2020-01-25,202001
441,43876,1158,1,39,30,1,10,93,13,1209,2020-01-25,202001
442,20470,1866,0,47,40,1,20,295,6,1770,2020-01-25,202001
443,22578,1711,0,55,50,1,10,84,14,1176,2020-01-25,202001
444,11361,1496,1,25,20,1,10,1,2,2,2020-01-25,202001
445,31053,1520,0,47,40,1,30,1925,1,1925,2020-01-25,202001
446,47087,1751,0,49,40,1,20,191,2,382,2020-01-25,202001
447,43992,1399,1,34,30,1,10,80,9,720,2020-01-25,202001
448,28991,1926,1,53,50,1,10,66,2,132,2020-01-25,202001
449,11364,1776,1,41,40,1,20,111,7,777,2020-01-25,202001
450,11525,1941,0,65,60,1,20,294,9,2646,2020-01-25,202001
451,41437,1848,0,60,60,1,20,425,1,425,2020-01-25,202001
452,48496,1520,0,47,40,1,10,91,4,364,2020-01-25,202001
453,20450,1082,1,58,50,1,20,396,7,2772,2020-01-26,202001
454,35546,1664,1,36,30,1,30,1765,5,8825,2020-01-26,202001
455,23132,1771,0,66,60,1,10,44,14,616,2020-01-26,202001
456,38361,1987,0,40,40,1,20,143,1,143,2020-01-26,202001
457,13626,1388,1,42,40,1,20,374,2,748,2020-01-26,202001
458,42445,1258,1,54,50,1,10,100,9,900,2020-01-26,202001
459,36942,1430,1,39,30,1,20,111,5,555,2020-01-26,202001
460,28615,1189,0,54,50,1,10,60,19,1140,2020-01-27,202001
461,20680,1613,0,71,70,1,30,939,3,2817,2020-01-27,202001
462,38725,1603,0,40,40,1,30,1681,2,3362,2020-01-27,202001
463,38713,1321,1,50,50,1,10,96,3,288,2020-01-27,202001
464,33382,1193,0,31,30,1,10,100,13,1300,2020-01-27,202001
465,14753,1345,1,69,60,1,10,15,14,210,2020-01-27,202001
466,30713,1691,0,42,40,1,10,46,11,506,2020-01-27,202001
467,17696,1543,1,48,40,1,10,84,7,588,2020-01-27,202001
468,44763,1647,1,56,50,1,10,22,8,176,2020-01-27,202001
469,14250,1850,1,37,30,1,10,99,15,1485,2020-01-27,202001
470,36963,1961,0,48,40,1,10,58,14,812,2020-01-27,202001
471,48903,1867,1,40,40,1,20,354,10,3540,2020-01-27,202001
472,23971,1292,0,38,30,1,10,83,4,332,2020-01-27,202001
473,10954,1128,1,48,40,1,20,391,9,3519,2020-01-27,202001
474,16500,1868,0,52,50,1,20,374,1,374,2020-01-27,202001
475,34096,1960,0,36,30,1,10,71,2,142,2020-01-27,202001
476,24260,1161,0,34,30,1,10,62,14,868,2020-01-27,202001
477,26146,1578,0,36,30,1,10,99,14,1386,2020-01-27,202001
478,45987,1981,1,47,40,1,20,275,9,2475,2020-01-28,202001
479,17431,1678,1,35,30,1,10,5,5,25,2020-01-28,202001
480,19196,1893,0,49,40,1,20,197,1,197,2020-01-28,202001
481,31633,1985,1,39,30,1,10,72,4,288,2020-01-28,202001
482,34775,1620,0,51,50,1,20,283,3,849,2020-01-28,202001
483,17737,1506,1,56,50,1,30,1746,3,5238,2020-01-28,202001
484,30390,1793,1,53,50,1,10,10,6,60,2020-01-28,202001
485,11408,1661,0,34,30,1,10,83,4,332,2020-01-28,202001
486,19147,1316,0,43,40,1,20,307,7,2149,2020-01-28,202001
487,29901,1057,1,19,10,1,20,299,8,2392,2020-01-29,202001
488,39353,1620,0,51,50,1,10,28,10,280,2020-01-29,202001
489,43181,1261,1,40,40,1,30,1100,5,5500,2020-01-29,202001
490,29425,1262,0,52,50,1,10,41,17,697,2020-01-29,202001
491,34708,1179,0,49,40,1,10,58,18,1044,2020-01-29,202001
492,11419,1242,0,55,50,1,10,21,11,231,2020-01-29,202001
493,10953,1512,0,40,40,1,30,1274,1,1274,2020-01-29,202001
494,49416,1840,0,45,40,1,10,50,2,100,2020-01-29,202001
495,15922,1156,1,56,50,1,20,247,7,1729,2020-01-29,202001
496,44743,1707,0,36,30,1,20,361,3,1083,2020-01-29,202001
497,45588,1910,0,52,50,1,10,14,5,70,2020-01-29,202001
498,44480,1198,0,51,50,1,30,1318,4,5272,2020-01-29,202001
499,37152,1098,0,39,30,1,30,1714,3,5142,2020-01-29,202001
500,28595,1697,1,51,50,1,20,241,2,482,2020-01-29,202001
501,29424,1985,1,39,30,1,10,11,13,143,2020-01-29,202001
502,48530,1208,1,30,30,1,10,42,8,336,2020-01-29,202001
503,41529,1656,0,56,50,1,10,74,14,1036,2020-01-29,202001
504,16603,1810,0,56,50,1,10,57,14,798,2020-01-30,202001
505,32194,1729,1,45,40,1,10,74,9,666,2020-01-30,202001
506,34271,1480,1,54,50,1,20,460,5,2300,2020-01-30,202001
507,47945,1850,1,37,30,1,20,204,4,816,2020-01-30,202001
508,14126,1058,1,12,10,1,30,1412,4,5648,2020-01-30,202001
509,17141,1779,0,37,30,1,10,67,7,469,2020-01-30,202001
510,43794,1895,1,47,40,1,30,1314,3,3942,2020-01-30,202001
511,11810,1317,1,63,60,1,10,60,1,60,2020-01-30,202001
512,49201,1883,0,28,20,1,20,432,3,1296,2020-01-30,202001
513,16008,1195,0,39,30,1,10,51,10,510,2020-01-30,202001
514,33319,1818,1,47,40,1,20,467,3,1401,2020-01-30,202001
515,49582,1371,1,47,40,1,20,340,8,2720,2020-01-30,202001
516,13261,1383,0,28,20,1,10,98,18,1764,2020-01-30,202001
517,30010,1856,0,45,40,1,10,91,11,1001,2020-01-30,202001
518,15568,1001,0,44,40,1,30,1044,1,1044,2020-01-30,202001
519,43444,1048,1,51,50,1,10,86,1,86,2020-01-30,202001
520,49862,1984,1,44,40,1,10,30,9,270,2020-01-30,202001
521,47524,1007,1,28,20,1,10,4,7,28,2020-01-30,202001
522,13028,1526,1,52,50,1,10,26,13,338,2020-01-30,202001
523,40250,1649,1,37,30,1,10,11,10,110,2020-01-30,202001
524,13648,1534,0,37,30,1,20,369,8,2952,2020-01-30,202001
525,17087,1579,0,28,20,1,10,8,3,24,2020-01-30,202001
526,37574,1695,1,39,30,1,10,34,1,34,2020-01-30,202001
527,34915,1176,0,55,50,1,10,24,1,24,2020-01-31,202001
528,41598,1177,1,31,30,1,10,66,9,594,2020-01-31,202001
529,36139,1950,0,51,50,1,20,331,6,1986,2020-01-31,202001
530,13743,1817,1,63,60,1,20,362,1,362,2020-01-31,202001
531,13193,1433,1,45,40,1,10,25,8,200,2020-01-31,202001
532,37663,1875,1,52,50,1,30,1490,5,7450,2020-01-31,202001
533,28822,1477,0,42,40,1,20,327,6,1962,2020-01-31,202001
534,44083,1673,0,35,30,1,20,112,2,224,2020-01-31,202001
535,24065,1215,1,40,40,1,20,236,2,472,2020-01-31,202001
536,17353,1391,1,29,20,1,20,230,8,1840,2020-01-31,202001
537,30398,1303,1,49,40,1,10,15,18,270,2020-01-31,202001
538,23075,1667,0,27,20,1,10,54,17,918,2020-01-31,202001
539,17591,1582,0,58,50,1,20,437,8,3496,2020-01-31,202001
540,48704,1576,1,57,50,1,10,79,12,948,2020-02-01,202002
541,24261,1909,1,40,40,1,10,21,4,84,2020-02-01,202002
542,21121,1458,1,39,30,1,10,4,3,12,2020-02-01,202002
543,41483,1398,1,36,30,1,10,20,18,360,2020-02-01,202002
544,38011,1399,1,34,30,1,20,225,3,675,2020-02-01,202002
545,18724,1109,0,45,40,1,20,229,2,458,2020-02-01,202002
546,24793,1746,0,41,40,1,20,307,8,2456,2020-02-01,202002
547,32951,1235,1,36,30,1,10,73,1,73,2020-02-01,202002
548,38288,1004,1,55,50,1,20,337,9,3033,2020-02-01,202002
549,43153,1106,1,50,50,1,20,273,1,273,2020-02-01,202002
550,17922,1341,0,46,40,1,10,61,4,244,2020-02-01,202002
551,30803,1826,1,46,40,1,10,99,6,594,2020-02-01,202002
552,43671,1678,1,35,30,1,10,16,15,240,2020-02-01,202002
553,48901,1984,1,44,40,1,10,49,15,735,2020-02-01,202002
554,43534,1422,1,55,50,1,10,20,8,160,2020-02-02,202002
555,22183,1019,0,53,50,1,20,378,2,756,2020-02-02,202002
556,31102,1417,0,36,30,1,10,12,9,108,2020-02-02,202002
557,41921,1021,1,62,60,1,10,96,8,768,2020-02-02,202002
558,42263,1958,0,39,30,1,10,76,20,1520,2020-02-02,202002
559,27059,1727,1,61,60,1,10,41,14,574,2020-02-02,202002
560,41972,1336,0,48,40,1,10,63,20,1260,2020-02-02,202002
561,45697,1720,1,61,60,1,10,42,5,210,2020-02-02,202002
562,12690,1699,1,41,40,1,10,96,7,672,2020-02-02,202002
563,42289,1223,1,37,30,1,10,67,18,1206,2020-02-02,202002
564,45542,1396,0,33,30,1,20,432,5,2160,2020-02-02,202002
565,21164,1395,0,47,40,1,20,149,2,298,2020-02-02,202002
566,48027,1860,1,45,40,1,10,10,13,130,2020-02-02,202002
567,34162,1061,0,61,60,1,30,882,5,4410,2020-02-03,202002
568,25415,1813,1,44,40,1,10,69,9,621,2020-02-03,202002
569,10663,1606,0,50,50,1,20,276,7,1932,2020-02-03,202002
570,19062,1625,0,37,30,1,10,56,16,896,2020-02-03,202002
571,44634,1506,1,56,50,1,20,285,10,2850,2020-02-03,202002
572,46018,1768,1,48,40,1,20,416,8,3328,2020-02-03,202002
573,44562,1198,0,51,50,1,10,72,19,1368,2020-02-03,202002
574,47866,1926,1,53,50,1,10,27,12,324,2020-02-03,202002
575,31318,1832,1,43,40,1,30,1059,5,5295,2020-02-03,202002
576,38755,1948,0,52,50,1,10,9,5,45,2020-02-03,202002
577,48874,1034,0,37,30,1,10,92,16,1472,2020-02-03,202002
578,41701,1707,0,36,30,1,20,250,3,750,2020-02-04,202002
579,45666,1591,1,48,40,1,10,19,10,190,2020-02-04,202002
580,29975,1440,0,40,40,1,10,66,17,1122,2020-02-04,202002
581,11515,1182,1,43,40,1,10,59,15,885,2020-02-04,202002
582,46919,1870,1,43,40,1,20,298,8,2384,2020-02-04,202002
583,42792,1370,0,43,40,1,10,37,19,703,2020-02-04,202002
584,17389,1835,1,41,40,1,10,51,15,765,2020-02-04,202002
585,35532,1163,0,53,50,1,20,318,4,1272,2020-02-04,202002
586,45966,1284,0,29,20,1,20,369,7,2583,2020-02-04,202002
587,16032,1144,0,44,40,1,10,44,5,220,2020-02-04,202002
588,20500,1761,0,40,40,1,20,456,8,3648,2020-02-04,202002
589,17270,1408,1,42,40,1,10,35,8,280,2020-02-04,202002
590,21295,1902,1,28,20,1,10,58,3,174,2020-02-04,202002
591,21733,1812,0,33,30,1,30,665,3,1995,2020-02-04,202002
592,34059,1955,0,53,50,1,10,5,18,90,2020-02-04,202002
593,24872,1134,0,14,10,1,10,21,13,273,2020-02-04,202002
594,35504,1294,1,57,50,1,10,36,20,720,2020-02-05,202002
595,46559,1192,1,51,50,1,30,917,5,4585,2020-02-05,202002
596,47435,1293,0,53,50,1,10,15,2,30,2020-02-05,202002
597,23326,1261,1,40,40,1,10,12,14,168,2020-02-05,202002
598,46747,1124,1,52,50,1,20,162,4,648,2020-02-05,202002
599,41013,1580,0,52,50,1,20,128,7,896,2020-02-05,202002
600,16562,1742,1,55,50,1,10,80,12,960,2020-02-05,202002
601,35772,1923,0,43,40,1,20,229,2,458,2020-02-05,202002
602,11996,1566,1,33,30,1,30,1833,1,1833,2020-02-05,202002
603,10712,1416,0,50,50,1,20,337,4,1348,2020-02-05,202002
604,30608,1586,0,45,40,1,10,10,13,130,2020-02-05,202002
605,49691,1934,1,37,30,1,10,25,20,500,2020-02-05,202002
606,49125,1920,1,51,50,1,10,80,4,320,2020-02-05,202002
607,15848,1015,0,61,60,1,20,184,6,1104,2020-02-05,202002
608,35115,1242,0,55,50,1,10,19,20,380,2020-02-05,202002
609,26398,1591,1,48,40,1,30,1538,5,7690,2020-02-05,202002
610,35320,1906,1,25,20,1,10,2,5,10,2020-02-05,202002
611,30667,1965,1,47,40,1,30,1352,2,2704,2020-02-05,202002
612,36459,1363,0,60,60,1,10,48,19,912,2020-02-05,202002
613,32300,1290,1,51,50,1,10,89,4,356,2020-02-05,202002
614,14796,1624,0,52,50,1,20,391,7,2737,2020-02-05,202002
615,29949,1694,0,47,40,1,10,67,6,402,2020-02-05,202002
616,48898,1835,1,41,40,1,10,60,6,360,2020-02-06,202002
617,24747,1689,1,54,50,1,10,100,7,700,2020-02-06,202002
618,26349,1440,0,40,40,1,20,395,4,1580,2020-02-06,202002
619,32177,1425,1,32,30,1,20,296,7,2072,2020-02-06,202002
620,46404,1421,1,60,60,1,10,98,11,1078,2020-02-06,202002
621,42349,1756,0,50,50,1,10,54,5,270,2020-02-06,202002
622,27930,1484,0,44,40,1,10,61,20,1220,2020-02-06,202002
623,27467,1284,0,29,20,1,20,349,1,349,2020-02-06,202002
624,11409,1500,1,47,40,1,20,290,6,1740,2020-02-06,202002
625,31634,1765,0,48,40,1,10,23,17,391,2020-02-06,202002
626,44609,1650,1,59,50,1,10,86,13,1118,2020-02-06,202002
627,15929,1284,0,29,20,1,10,1,11,11,2020-02-06,202002
628,33276,1153,1,48,40,1,10,45,12,540,2020-02-06,202002
629,21613,1597,0,35,30,1,20,498,7,3486,2020-02-06,202002
630,35181,1916,0,50,50,1,10,60,2,120,2020-02-06,202002
631,40045,1201,1,46,40,1,10,22,15,330,2020-02-07,202002
632,27065,1593,1,60,60,1,20,351,8,2808,2020-02-07,202002
633,12452,1523,1,36,30,1,20,394,7,2758,2020-02-07,202002
634,11905,1591,1,48,40,1,20,157,1,157,2020-02-07,202002
635,11185,1659,1,51,50,1,10,8,17,136,2020-02-07,202002
636,32082,1939,0,40,40,1,20,323,5,1615,2020-02-07,202002
637,34982,1218,0,39,30,1,20,349,1,349,2020-02-07,202002
638,43237,1214,0,67,60,1,10,59,1,59,2020-02-07,202002
639,26981,1802,1,56,50,1,20,129,3,387,2020-02-07,202002
640,16615,1725,1,41,40,1,30,1701,4,6804,2020-02-07,202002
641,49521,1644,0,44,40,1,10,82,5,410,2020-02-07,202002
642,22315,1774,0,56,50,1,10,8,17,136,2020-02-08,202002
643,41404,1518,1,43,40,1,10,60,4,240,2020-02-08,202002
644,38130,1269,1,55,50,1,10,35,6,210,2020-02-08,202002
645,24120,1599,1,39,30,1,10,65,20,1300,2020-02-08,202002
646,44149,1905,1,45,40,1,10,79,16,1264,2020-02-08,202002
647,21161,1787,1,59,50,1,10,28,17,476,2020-02-08,202002
648,37118,1909,1,40,40,1,20,395,8,3160,2020-02-08,202002
649,38028,1745,1,60,60,1,30,652,2,1304,2020-02-08,202002
650,17611,1536,1,38,30,1,20,413,6,2478,2020-02-08,202002
651,43320,1380,0,47,40,1,20,497,10,4970,2020-02-08,202002
652,47968,1118,0,49,40,1,10,22,18,396,2020-02-08,202002
653,17628,1975,0,45,40,1,10,81,11,891,2020-02-08,202002
654,10635,1093,0,60,60,1,20,408,2,816,2020-02-08,202002
655,23620,1275,1,51,50,1,10,32,9,288,2020-02-09,202002
656,23512,1398,1,36,30,1,10,83,10,830,2020-02-09,202002
657,45735,1774,0,56,50,1,10,75,9,675,2020-02-09,202002
658,37101,1099,1,39,30,1,20,209,8,1672,2020-02-09,202002
659,43682,1654,1,45,40,1,10,57,2,114,2020-02-09,202002
660,16151,1609,1,45,40,1,10,79,7,553,2020-02-09,202002
661,29618,1446,1,61,60,1,10,30,17,510,2020-02-09,202002
662,26280,1827,1,34,30,1,10,77,6,462,2020-02-09,202002
663,27932,1436,0,18,10,1,20,396,3,1188,2020-02-09,202002
664,42357,1623,1,32,30,1,10,35,1,35,2020-02-09,202002
665,46611,1433,1,45,40,1,10,52,11,572,2020-02-09,202002
666,29085,1566,1,33,30,1,10,8,12,96,2020-02-09,202002
667,12004,1799,1,45,40,1,30,1499,3,4497,2020-02-09,202002
668,26206,1680,1,44,40,1,10,31,1,31,2020-02-09,202002
669,17961,1066,0,33,30,1,10,59,10,590,2020-02-09,202002
670,17573,1613,0,71,70,1,30,611,2,1222,2020-02-09,202002
671,11293,1005,0,36,30,1,20,233,3,699,2020-02-09,202002
672,45703,1928,1,39,30,1,10,29,13,377,2020-02-09,202002
673,41780,1412,1,40,40,1,10,71,19,1349,2020-02-10,202002
674,21240,1226,1,41,40,1,10,26,3,78,2020-02-10,202002
675,18540,1230,1,60,60,1,20,364,6,2184,2020-02-10,202002
676,49158,1214,0,67,60,1,20,478,5,2390,2020-02-10,202002
677,19748,1313,0,44,40,1,20,154,4,616,2020-02-10,202002
678,36552,1031,0,51,50,1,20,199,1,199,2020-02-10,202002
679,32380,1078,1,36,30,1,10,72,16,1152,2020-02-10,202002
680,27564,1739,1,54,50,1,10,16,7,112,2020-02-10,202002
681,39564,1003,1,44,40,1,20,164,10,1640,2020-02-10,202002
682,34878,1655,1,39,30,1,10,27,14,378,2020-02-10,202002
683,16318,1438,0,41,40,1,20,317,3,951,2020-02-10,202002
684,42404,1767,0,47,40,1,20,105,4,420,2020-02-10,202002
685,26595,1875,1,52,50,1,20,226,1,226,2020-02-10,202002
686,14135,1923,0,43,40,1,10,89,10,890,2020-02-10,202002
687,28588,1067,0,35,30,1,20,254,4,1016,2020-02-10,202002
688,29234,2000,0,47,40,1,20,445,8,3560,2020-02-11,202002
689,23163,1925,1,32,30,1,10,62,15,930,2020-02-11,202002
690,38310,1320,0,41,40,1,30,1314,2,2628,2020-02-11,202002
691,11431,1292,0,38,30,1,10,16,5,80,2020-02-11,202002
692,38697,1777,0,39,30,1,20,212,9,1908,2020-02-11,202002
693,30029,1652,0,33,30,1,10,68,1,68,2020-02-11,202002
694,37682,1431,0,50,50,1,10,2,3,6,2020-02-11,202002
695,31501,1075,0,44,40,1,10,48,7,336,2020-02-11,202002
696,13852,1247,1,59,50,1,30,1465,3,4395,2020-02-11,202002
697,30176,1691,0,42,40,1,10,34,7,238,2020-02-11,202002
698,13944,1805,1,41,40,1,20,478,3,1434,2020-02-11,202002
699,15666,1435,0,32,30,1,30,1829,2,3658,2020-02-11,202002
700,16241,1917,0,36,30,1,20,226,1,226,2020-02-12,202002
701,26553,1778,1,60,60,1,20,422,1,422,2020-02-12,202002
702,36616,1066,0,33,30,1,20,479,7,3353,2020-02-12,202002
703,46121,1793,1,53,50,1,20,245,5,1225,2020-02-12,202002
704,41694,1939,0,40,40,1,10,68,15,1020,2020-02-12,202002
705,27994,1004,1,55,50,1,10,40,13,520,2020-02-12,202002
706,45749,1636,1,52,50,1,20,457,8,3656,2020-02-12,202002
707,29590,1833,0,61,60,1,10,30,17,510,2020-02-12,202002
708,30555,1688,1,47,40,1,20,428,3,1284,2020-02-12,202002
709,13461,1365,0,48,40,1,10,4,2,8,2020-02-12,202002
710,29550,1409,0,40,40,1,10,92,13,1196,2020-02-12,202002
711,48421,1855,0,38,30,1,10,71,5,355,2020-02-12,202002
712,24492,1275,1,51,50,1,10,26,17,442,2020-02-12,202002
713,43114,1806,0,23,20,1,20,409,2,818,2020-02-12,202002
714,49969,1584,0,48,40,1,20,255,7,1785,2020-02-12,202002
715,27989,1905,1,45,40,1,30,1852,1,1852,2020-02-12,202002
716,36209,1062,0,43,40,1,10,76,14,1064,2020-02-12,202002
717,29352,1772,1,54,50,1,10,69,1,69,2020-02-12,202002
718,17891,1676,1,55,50,1,20,112,5,560,2020-02-13,202002
719,23423,1777,0,39,30,1,20,405,2,810,2020-02-13,202002
720,41837,1639,1,29,20,1,20,166,3,498,2020-02-13,202002
721,13678,1108,1,30,30,1,10,54,2,108,2020-02-13,202002
722,15622,1017,1,51,50,1,10,74,5,370,2020-02-13,202002
723,20915,1141,1,43,40,1,30,543,1,543,2020-02-13,202002
724,34218,1981,1,47,40,1,20,171,3,513,2020-02-13,202002
725,48600,1016,0,44,40,1,20,296,2,592,2020-02-13,202002
726,28336,1911,1,33,30,1,10,4,12,48,2020-02-13,202002
727,16003,1700,0,47,40,1,20,440,2,880,2020-02-13,202002
728,26355,1211,1,55,50,1,20,276,9,2484,2020-02-13,202002
729,47577,1447,1,17,10,1,20,490,6,2940,2020-02-13,202002
730,29369,1561,0,61,60,1,30,1618,1,1618,2020-02-13,202002
731,12659,1253,1,48,40,1,10,92,15,1380,2020-02-13,202002
732,27633,1509,0,44,40,1,10,14,11,154,2020-02-13,202002
733,45482,1535,1,54,50,1,10,96,12,1152,2020-02-13,202002
734,18206,1196,0,49,40,1,10,86,11,946,2020-02-13,202002
735,48456,1292,0,38,30,1,20,144,8,1152,2020-02-14,202002
736,45176,1289,0,74,70,1,10,11,17,187,2020-02-14,202002
737,45581,1776,1,41,40,1,20,387,8,3096,2020-02-14,202002
738,28622,1040,1,44,40,1,10,47,14,658,2020-02-14,202002
739,17298,1477,0,42,40,1,20,471,1,471,2020-02-14,202002
740,48638,1873,0,62,60,1,10,43,1,43,2020-02-14,202002
741,19711,1223,1,37,30,1,10,25,12,300,2020-02-14,202002
742,39894,1700,0,47,40,1,20,385,7,2695,2020-02-14,202002
743,18532,1059,1,51,50,1,30,798,2,1596,2020-02-14,202002
744,39479,1598,0,39,30,1,30,1131,2,2262,2020-02-14,202002
745,23463,1754,0,54,50,1,10,92,17,1564,2020-02-14,202002
746,42284,1364,1,53,50,1,10,4,6,24,2020-02-14,202002
747,42820,1983,1,55,50,1,10,87,13,1131,2020-02-14,202002
748,19389,1237,1,27,20,1,10,84,5,420,2020-02-14,202002
749,39457,1237,1,27,20,1,20,258,8,2064,2020-02-14,202002
750,27993,1228,0,40,40,1,10,100,11,1100,2020-02-14,202002
751,26958,1511,1,37,30,1,10,33,5,165,2020-02-14,202002
752,43766,1223,1,37,30,1,20,427,10,4270,2020-02-14,202002
753,28514,1494,1,53,50,1,10,9,13,117,2020-02-15,202002
754,17867,1215,1,40,40,1,10,24,2,48,2020-02-15,202002
755,36977,1624,0,52,50,1,30,1002,1,1002,2020-02-15,202002
756,27765,1553,1,28,20,1,10,4,1,4,2020-02-15,202002
757,11231,1888,0,42,40,1,10,62,19,1178,2020-02-15,202002
758,42199,1929,0,29,20,1,30,1745,5,8725,2020-02-15,202002
759,13672,1308,1,39,30,1,20,365,4,1460,2020-02-15,202002
760,39055,1585,1,35,30,1,10,59,12,708,2020-02-15,202002
761,49289,1992,0,45,40,1,30,926,3,2778,2020-02-15,202002
762,21116,1799,1,45,40,1,10,82,8,656,2020-02-15,202002
763,35127,1349,1,37,30,1,10,71,12,852,2020-02-15,202002
764,36033,1579,0,28,20,1,10,11,3,33,2020-02-15,202002
765,42726,1372,1,42,40,1,10,40,9,360,2020-02-15,202002
766,49565,1173,1,35,30,1,30,1007,4,4028,2020-02-15,202002
767,47303,1578,0,36,30,1,10,14,16,224,2020-02-15,202002
768,16328,1383,0,28,20,1,10,88,15,1320,2020-02-16,202002
769,27716,1836,1,48,40,1,10,1,19,19,2020-02-16,202002
770,18805,1299,1,45,40,1,30,1643,5,8215,2020-02-16,202002
771,48080,1688,1,47,40,1,10,94,8,752,2020-02-16,202002
772,10555,1182,1,43,40,1,20,126,6,756,2020-02-16,202002
773,43182,1115,1,41,40,1,10,46,6,276,2020-02-16,202002
774,41058,1692,1,51,50,1,10,97,3,291,2020-02-16,202002
775,46058,1594,1,37,30,1,10,6,15,90,2020-02-16,202002
776,25211,1043,0,48,40,1,10,17,8,136,2020-02-16,202002
777,47484,1436,0,18,10,1,10,4,12,48,2020-02-16,202002
778,14390,1121,1,65,60,1,10,40,10,400,2020-02-16,202002
779,16098,1723,1,37,30,1,10,3,13,39,2020-02-17,202002
780,30008,1322,1,38,30,1,10,82,8,656,2020-02-17,202002
781,33903,1541,0,41,40,1,20,332,9,2988,2020-02-17,202002
782,18298,1216,0,25,20,1,10,75,3,225,2020-02-17,202002
783,32805,1759,0,60,60,1,10,27,2,54,2020-02-17,202002
784,43975,1900,0,46,40,1,10,28,12,336,2020-02-17,202002
785,36119,1195,0,39,30,1,20,109,9,981,2020-02-17,202002
786,31326,1544,0,52,50,1,10,51,9,459,2020-02-17,202002
787,27647,1408,1,42,40,1,20,486,8,3888,2020-02-18,202002
788,27480,1145,0,42,40,1,20,274,10,2740,2020-02-18,202002
789,42901,1856,0,45,40,1,10,17,1,17,2020-02-18,202002
790,23096,1684,0,56,50,1,10,21,4,84,2020-02-18,202002
791,37092,1045,1,53,50,1,10,64,7,448,2020-02-18,202002
792,41755,1103,1,40,40,1,20,445,4,1780,2020-02-18,202002
793,34101,1360,0,45,40,1,10,29,5,145,2020-02-18,202002
794,28268,1889,1,38,30,1,20,366,6,2196,2020-02-18,202002
795,20461,1519,0,53,50,1,30,1911,4,7644,2020-02-18,202002
796,43032,1059,1,51,50,1,10,86,1,86,2020-02-18,202002
797,43530,1304,0,50,50,1,30,1225,5,6125,2020-02-18,202002
798,15454,1655,1,39,30,1,10,6,5,30,2020-02-18,202002
799,24428,1098,0,39,30,1,20,339,10,3390,2020-02-18,202002
800,42841,1878,1,66,60,1,10,62,1,62,2020-02-18,202002
801,20854,1136,1,52,50,1,20,447,8,3576,2020-02-18,202002
802,43520,1030,1,61,60,1,20,452,4,1808,2020-02-19,202002
803,44709,1510,0,57,50,1,10,98,18,1764,2020-02-19,202002
